final_rank,reduced_formula,superconductor_ranking,best_rbt_score,best_tc_estimate,best_tau_valence,best_kappa_curvature,best_phase_locking,best_prototype,structure_quality,n_elements
400,EuFe2Sb,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
401,LaPRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
402,CePRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
403,LaAsRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
404,CeAsRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
405,EuPRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
406,LaSbRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
407,CeSbRu2,1.0894,0.3349,10.0939,2.5000,0.0000,0.0069,perovskite,1.0000,3
408,Ca2CuBi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,perovskite,1.0000,3
409,LaCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
410,LaNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
411,CeCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
412,CeNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
413,NdCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
414,NdNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
415,PrCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
416,PrNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
417,GdCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
418,GdNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
419,DyCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
420,DyNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
421,EuCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
422,EuNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
423,TbCr,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
424,TbNi,1.0850,0.3328,9.9701,2.5000,0.0000,0.0000,rocksalt,1.0000,2
425,ZrTiCrFeNi,1.0831,0.3808,13.0479,1.6000,0.0000,0.0000,cubic,0.5000,5
426,La2Cu2P,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
427,Ce2Cu2P,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
428,La2Cu2As,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
429,Ce2Cu2As,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
430,Eu2Cu2P,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
431,La2Cu2Sb,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
432,Ce2Cu2Sb,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
433,Eu2Cu2As,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
434,Eu2Cu2Sb,1.0817,0.3313,9.8784,2.6000,0.0000,0.0053,perovskite,1.0000,3
435,Ba2Fe2Bi,1.0740,0.3661,12.0639,1.8000,0.0000,0.0000,perovskite,0.6000,3
436,CaCu2P,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
437,SrCu2P,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
438,BaCu2P,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
439,CaCu2As,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
440,SrCu2As,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
441,BaCu2As,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
442,La2FeP,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
443,Ce2FeP,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
444,CaCu2Sb,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
445,SrCu2Sb,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
446,BaCu2Sb,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
447,La2FeAs,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
448,Ce2FeAs,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
449,Eu2FeP,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
450,La2FeSb,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
451,Ce2FeSb,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
452,Eu2FeAs,1.0728,0.3272,9.6340,2.7500,0.0000,0.0053,perovskite,1.0000,3
453,CaCu2Bi,1.0693,0.3256,9.5397,2.7500,0.0000,0.0000,perovskite,1.0000,3
454,La2Cr3,1.0666,0.3243,9.4667,2.8000,0.0000,0.0000,rocksalt,1.0000,2
455,La2Ni3,1.0666,0.3243,9.4667,2.8000,0.0000,0.0000,rocksalt,1.0000,2
456,Ce2Cr3,1.0666,0.3243,9.4667,2.8000,0.0000,0.0000,rocksalt,1.0000,2
457,Ce2Ni3,1.0666,0.3243,9.4667,2.8000,0.0000,0.0000,rocksalt,1.0000,2
458,Nd2Cr3,1.0666,0.3243,9.4667,2.8000,0.0000,0.0000,rocksalt,1.0000,2
459,Nd2Ni3,1.0666,0.3243,9.4667,2.8000,0.0000,0.0000,rocksalt,1.0000,2
460,CaFeP,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
461,SrFeP,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
462,BaFeP,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
463,CaFeAs,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
464,SrFeAs,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
465,BaFeAs,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
466,CaFeSb,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
467,SrFeSb,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
468,BaFeSb,1.0602,0.3214,9.2966,3.0000,0.0000,0.0049,perovskite,1.0000,3
469,LaCu2P,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
470,La2CuP,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
471,CeCu2P,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
472,Ce2CuP,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
473,LaCu2As,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
474,La2CuAs,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
475,CeCu2As,1.0597,0.3212,9.2832,3.0000,0.0000,0.0042,perovskite,1.0000,3
476,TiMnCrFeNi,1.0540,0.3661,12.0639,1.8000,0.0000,0.0000,cubic,0.5000,5
477,TiCrFeCuNi,1.0540,0.3661,12.0639,1.8000,0.0000,0.0000,cubic,0.5000,5
478,ZrTiMnCrNi,1.0540,0.3661,12.0639,1.8000,0.0000,0.0000,cubic,0.5000,5
479,ZrTiCrCuNi,1.0540,0.3661,12.0639,1.8000,0.0000,0.0000,cubic,0.5000,5
480,ZrMnCrFeNi,1.0540,0.3661,12.0639,1.8000,0.0000,0.0000,cubic,0.5000,5
481,ZrCrFeCuNi,1.0540,0.3661,12.0639,1.8000,0.0000,0.0000,cubic,0.5000,5
482,Sr2Cu2Bi,1.0293,0.3443,10.6701,2.2000,0.0000,0.0000,perovskite,0.6000,3
483,Ba2Cu2Bi,1.0293,0.3443,10.6701,2.2000,0.0000,0.0000,perovskite,0.6000,3
484,La2Fe2Bi,1.0293,0.3443,10.6701,2.2000,0.0000,0.0000,perovskite,0.6000,3
485,Ce2Fe2Bi,1.0293,0.3443,10.6701,2.2000,0.0000,0.0000,perovskite,0.6000,3
486,Eu2Fe2Bi,1.0293,0.3443,10.6701,2.2000,0.0000,0.0000,perovskite,0.6000,3
487,BaFe2Bi,1.0247,0.3422,10.5366,2.2500,0.0000,0.0000,perovskite,0.6000,3
488,Ba2FeBi,1.0247,0.3422,10.5366,2.2500,0.0000,0.0000,perovskite,0.6000,3
489,Sr2CuBi,1.0050,0.3328,9.9701,2.5000,0.0000,0.0000,perovskite,0.6000,3
490,Ba2CuBi,1.0050,0.3328,9.9701,2.5000,0.0000,0.0000,perovskite,0.6000,3
491,LaFe2Bi,1.0050,0.3328,9.9701,2.5000,0.0000,0.0000,perovskite,0.6000,3
492,CeFe2Bi,1.0050,0.3328,9.9701,2.5000,0.0000,0.0000,perovskite,0.6000,3
493,EuFe2Bi,1.0050,0.3328,9.9701,2.5000,0.0000,0.0000,perovskite,0.6000,3
494,La2Cu2Bi,0.9983,0.3297,9.7837,2.6000,0.0000,0.0000,perovskite,0.6000,3
495,Ce2Cu2Bi,0.9983,0.3297,9.7837,2.6000,0.0000,0.0000,perovskite,0.6000,3
496,Eu2Cu2Bi,0.9983,0.3297,9.7837,2.6000,0.0000,0.0000,perovskite,0.6000,3
497,SrCu2Bi,0.9893,0.3256,9.5397,2.7500,0.0000,0.0000,perovskite,0.6000,3
498,BaCu2Bi,0.9893,0.3256,9.5397,2.7500,0.0000,0.0000,perovskite,0.6000,3
499,La2FeBi,0.9893,0.3256,9.5397,2.7500,0.0000,0.0000,perovskite,0.6000,3
500,Ce2FeBi,0.9893,0.3256,9.5397,2.7500,0.0000,0.0000,perovskite,0.6000,3
